SAP Linkage No,Sales Order No,Sales Order Item No,Model,P/O  No.,"Customer's
P/O No.","End user
Country
Code",Qty,"Estimated
FOB","YHQ
Sales
Date",Remarks,MS Code,"Acknowledgment
Ex-Uenohara","Qty
Ex-Uenohara",YMG's Note
1006555513000050,2007711642,000050,F9900SF,4509449294,4509449294,IN,200,2021/11/01,,,F9900SF,,,-
1006555513000060,2007711642,000060,F9273CZ,4509449294,4509449294,IN,2500,2021/11/01,,,F9273CZ,,,-
1006565451000010,2007722253,000010,F9341JQ,4509461935,4509461935,IN,1000,2021/11/01,,,F9341JQ,,,-
1006565451000040,2007722253,000040,F9913TA,4509461935,4509461935,IN,660,2021/11/01,,,F9913TA,,,-
1006510747000070,2007667025,000070,F9900AA,4509393736,4509393736,IN,1000,2021/11/05,,,F9900AA,,,4509402635-00010
1006469582000200,2007626994,000170,F9341JZ,4509346069,4509346069,IN,1000,2021/11/09,,,F9341JZ,,,-
1006455887000010,2007613407,000010,F9900TB,4509330851,4509330851,IN,2016,2021/11/10,,,F9900TB,,,-
1006510747000050,2007667025,000050,F9341JZ,4509393736,4509393736,IN,1000,2021/11/19,,,F9341JZ,,,-
1006554234000050,2007710212,000050,F9910LS,4509447649,4509447649,IN,1120,2021/11/25,,,F9910LS,,,-
1006532433000230,2007689514,000220,F9341JZ,4509420240,4509420240,IN,1000,2021/12/01,,,F9341JZ,,,-
4509402737000010,2007674393,000010,S9158PB,4509402737,4509402737,IN,10000,2021/09/14,2021/09/10,,S9158PB,2021/09/12,,4509405142-00010
4509402737000030,2007674393,000030,A1116JW,4509402737,4509402737,IN,3000,2021/12/08,,,A1116JW,,,4509405143-00010
1006491660000030,2007651957,000030,A1462CC,4509373735,4509373735,IN,10800,2021/12/20,,,A1462CC,,,4509376530-00010
1006565451000070,2007722253,000070,F9299ZZ,4509461935,4509461935,IN,5,2021/12/29,,,F9299ZZ,,,-
